domain_id,phish_id,domain_name,activity_img,activity_req,open_code,virus_total_score,virus_total_engines,ip_address,ip_country,registrant_country,registrar,time,awg_id,awg_date_discovered
4452,-,http://brusselsandbeyond.be/496451.html,inactive,active,-,0,No data,37.252.14.160,NL,,,"03/25/2022, 17:21:21",7471091,Mar 25th 2022 10:36 AM
4453,-,https://app.getresponse.com/site2/832b1eddaf2dbde615c244486a2c99ee/?u=Mnmvt&webforms_id=G9tvJ,inactive,inactive,-,1,['Forcepoint ThreatSeeker'],104.160.64.9,US,US,"Network Solutions, LLC","03/25/2022, 17:21:21",7471090,Mar 25th 2022 10:35 AM
4454,-,https://mypaidy-jpinfo.com/,active,active,-,11,"['Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Emsisoft', 'Webroot', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'ESET']",23.234.239.114,US,US,"NameSilo, LLC","03/25/2022, 17:21:21",7471089,Mar 25th 2022 10:33 AM
4455,-,https://sfr-5g.com/,active,unknown,-,5,"['Sophos', 'Phishtank', 'BitDefender', 'G-Data', 'ESET']",146.112.61.108,US,US,Porkbun LLC,"03/25/2022, 17:21:21",7471088,Mar 25th 2022 10:31 AM
4456,-,https://www.mobiliesuisa.com.huibiwo3666.com/index.html,active,unknown,-,13,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Certego', 'ESET']",146.112.61.108,US,US,Gname.com Pte. Ltd.,"03/25/2022, 17:21:21",7471086,Mar 25th 2022 10:27 AM
4457,-,https://connect-auone-jp.yttxy.com.cn/,active,unknown,-,10,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'ESET']",146.112.61.108,US,,北京新网数码信息技术有限公司,"03/25/2022, 17:21:21",7471084,Mar 25th 2022 10:27 AM
4458,-,https://dlscordnitroi.com/AirDrops,active,active,-,15,"['OpenPhish', 'Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",190.115.18.8,BZ,RU,Registrar of domain names REG.RU LLC,"03/25/2022, 17:21:21",7471097,Mar 25th 2022 11:02 AM
4459,-,https://docs.google.com/forms/d/e/1FAIpQLSdu9AmhSE65JrLfkS2zy8BdDHxG2olK55uudi4EXIh3Ox4oXA/viewform?usp=send_form,active,active,-,3,"['Phishtank', 'BitDefender', 'ESET']",142.251.33.14,US,US,"MarkMonitor, Inc.","03/25/2022, 17:21:21",7471096,Mar 25th 2022 10:55 AM
4460,-,https://forms.gle/F55WZpntHqMLGYeR6,active,active,-,1,['Phishtank'],199.36.158.100,US,,,"03/25/2022, 17:21:21",7471095,Mar 25th 2022 10:55 AM
4461,-,https://mda7.duckdns.org/daquibci*email.nr/em2.html,active,unknown,-,9,"['Sophos', 'Phishtank', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft', 'BitDefender', 'G-Data', 'ESET']",146.112.61.108,US,,,"03/25/2022, 17:21:21",7471107,Mar 25th 2022 11:10 AM
4462,-,https://low-worried-antimony.glitch.me/,active,unknown,-,5,"['Emsisoft', 'Kaspersky', 'Segasec', 'Netcraft', 'ESET']",146.112.61.108,US,,GANDI SAS,"03/25/2022, 17:21:21",7471100,Mar 25th 2022 11:08 AM
4463,-,http://domain-registrar.storage.googleapis.com/expired.html?nonplusgames.com,inactive,active,-,0,No data,142.250.138.128,US,,,"03/25/2022, 17:21:21",7471115,Mar 25th 2022 11:26 AM
4464,-,http://nonplusgames.com,inactive,active,-,0,No data,216.239.38.21,US,CA,Google LLC,"03/25/2022, 17:21:21",7471114,Mar 25th 2022 11:26 AM
4465,-,http://anxietucanada.com,inactive,active,-,0,No data,23.82.12.29,US,US,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471113,Mar 25th 2022 11:25 AM
4466,-,http://smartprivatibper.000webhostapp.com/,active,inactive,-,15,"['OpenPhish', 'Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",145.14.144.88,US,CY,"Hostinger, UAB","03/25/2022, 17:21:21",7471112,Mar 25th 2022 11:23 AM
4467,-,https://www.krizia.it/.tmb/cose//Correos/?clp=327598322,inactive,unknown,-,8,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Avira', 'Netcraft', 'G-Data', 'ESET']",-,-,,Register S.p.a.,"03/25/2022, 17:21:21",7471111,Mar 25th 2022 11:22 AM
4468,-,https://upgradeaollll.weebly.com/,inactive,inactive,-,16,"['OpenPhish', 'Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",146.112.61.108,US,US,Safenames Ltd,"03/25/2022, 17:21:21",7471110,Mar 25th 2022 11:21 AM
4469,-,https://kihigytattcureenlyfiu.weebly.com/,inactive,inactive,-,17,"['Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Lionic', 'Trustwave', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",199.34.228.54,US,US,Safenames Ltd,"03/25/2022, 17:21:21",7471109,Mar 25th 2022 11:20 AM
4470,-,http://bkd.sulbarprov.go.id/wp-content/upgrade/mkbbssl/014d67751c000b833d6bae0b278343f4/,active,inactive,-,9,"['Sophos', 'Phishtank', 'Fortinet', 'alphaMountain.ai', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'ESET']",103.8.238.13,ID,,Kementerian Komunikasi dan Informatika,"03/25/2022, 17:21:21",7471123,Mar 25th 2022 11:54 AM
4471,-,https://t.ly/GaW7,active,inactive,-,5,"['CRDF', 'Emsisoft', 'Webroot', 'Netcraft', 'SCUMWARE.org']",172.67.135.215,US,US,Libyan Spider Network (int),"03/25/2022, 17:21:21",7471122,Mar 25th 2022 11:53 AM
4472,-,https://thesmartarchitecture.com/correos/Seleccione_medio_de_pago.php,inactive,active,-,12,"['Sophos', 'Phishtank', 'Fortinet', 'Trustwave', 'Emsisoft', 'Webroot', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",192.254.168.139,US,US,"Launchpad, Inc. (HostGator)","03/25/2022, 17:21:21",7471121,Mar 25th 2022 11:53 AM
4473,-,https://app.formbot.com/forms/5588967e-7512-421c-801a-627311a53571,inactive,inactive,-,6,"['Phishtank', 'CRDF', 'BitDefender', 'G-Data', 'ESET']",162.255.25.156,US,US,GANDI SAS,"03/25/2022, 17:21:21",7471126,Mar 25th 2022 12:02 PM
4474,-,https://gigsamx.com/wp-admin/api.html,active,inactive,-,6,"['Sophos', 'Fortinet', 'Emsisoft', 'Avira', 'Kaspersky', 'Netcraft']",142.44.138.231,CA,MX,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471135,Mar 25th 2022 12:20 PM
4475,-,https://lnkd.in/eFUyvsdy,active,active,-,7,"['Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Kaspersky', 'Netcraft', 'ESET']",13.107.42.14,US,US,MarkMonitor Inc.,"03/25/2022, 17:21:21",7471134,Mar 25th 2022 12:20 PM
4476,-,https://microsoftweb92.wixsite.com/web-note,active,unknown,-,6,"['Sophos', 'Phishtank', 'Fortinet', 'BitDefender', 'G-Data', 'ESET']",146.112.61.108,US,US,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471131,Mar 25th 2022 12:18 PM
4477,-,https://spk-kundennummer.com/sicher-einloggen,active,unknown,-,11,"['Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Trustwave', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'BitDefender', 'G-Data']",146.112.61.108,US,RU,Registrar of domain names REG.RU LLC,"03/25/2022, 17:21:21",7471142,Mar 25th 2022 12:30 PM
4478,-,https://thelian.com/assets/vendor/api.html,inactive,inactive,-,8,"['Comodo Valkyrie Verdict', 'CRDF', 'Fortinet', 'Heimdal Security', 'Emsisoft', 'Webroot', 'Kaspersky', 'Segasec']",58.33.54.164,CN,CN,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),"03/25/2022, 17:21:21",7471139,Mar 25th 2022 12:25 PM
4479,-,https://b0.ro/CCeyA,inactive,inactive,-,8,"['Sophos', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft']",128.0.47.79,RO,,H88 Web Hosting S.R.L.,"03/25/2022, 17:21:21",7471138,Mar 25th 2022 12:25 PM
4480,-,http://traceschol.com/?a=57&c=22645&p=r&s1=471510&s2=1170481711&s3=49,active,active,-,0,No data,138.197.54.90,US,IS,NAMECHEAP INC,"03/25/2022, 17:21:21",7471156,Mar 25th 2022 12:44 PM
4481,-,https://welpdergo.com/ff9b2f1949b03d3000/49/1123-13420/1427614-109-247152,active,active,-,0,No data,89.26.247.219,PT,US,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471154,Mar 25th 2022 12:42 PM
4482,-,https://beon-location.be,active,active,-,0,No data,91.216.107.227,FR,,,"03/25/2022, 17:21:21",7471150,Mar 25th 2022 12:36 PM
4483,-,https://7urfsk8664.z13.web.core.windows.net/?text=b65ffbe37c04bf1610574c0d81a0b894,inactive,active,-,3,"['Emsisoft', 'Netcraft', 'G-Data']",52.239.169.1,US,US,"MarkMonitor, Inc.","03/25/2022, 17:21:21",7471144,Mar 25th 2022 12:35 PM
4484,-,https://povorus.xyz/pge/pay.php,inactive,unknown,-,0,No data,-,-,,,"03/25/2022, 17:21:21",7471170,Mar 25th 2022 12:54 PM
4485,-,https://povorus.xyz/pge/start-transaction/index.php,inactive,unknown,-,0,No data,-,-,,,"03/25/2022, 17:21:21",7471169,Mar 25th 2022 12:54 PM
4486,-,https://www.google.com.cy/url?usg=AFQjCNGmfO7Vhm9AKsxqVYGcGUxED5-BNw&sntz=1&sa=D&q=https://spk-itsicherheit2022.com/LQDJU9JB2W#YEx5PgXwOWC,inactive,active,-,0,No data,142.251.33.3,US,RU,Registrar of domain names REG.RU LLC,"03/25/2022, 17:21:21",7471164,Mar 25th 2022 12:53 PM
4487,-,https://pgeobrot.live,inactive,inactive,-,15,"['Sophos', 'Cyan', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Heimdal Security', 'CyRadar', 'Avira', 'Kaspersky', 'PREBYTES', 'BitDefender', 'G-Data', 'ESET', 'Bfore.Ai PreCrime']",52.72.49.79,US,,,"03/25/2022, 17:21:21",7471160,Mar 25th 2022 12:48 PM
4488,-,http://Lookonlinemarketing.com,inactive,active,-,0,[],68.183.193.173,CA,NP,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471159,Mar 25th 2022 12:47 PM
4489,-,https://www.jaccs.co.jp.kiwesi.com/one.php,active,unknown,-,11,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'ESET']",146.112.61.108,US,CA,"PSI-USA, Inc. dba Domain Robot","03/25/2022, 17:21:21",7471172,Mar 25th 2022 1:11 PM
4490,-,https://www.smbc-card.jp.kaihu9.com/,inactive,unknown,-,10,"['Sophos', 'Phishtank', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data']",146.112.61.108,US,CN,"Alibaba Cloud Computing (Beijing) Co., Ltd.","03/25/2022, 17:21:21",7471185,Mar 25th 2022 1:27 PM
4491,-,https://eattrerblynowewwwee.weebly.com/,inactive,inactive,-,11,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'ESET']",199.34.228.53,US,US,Safenames Ltd,"03/25/2022, 17:21:21",7471184,Mar 25th 2022 1:24 PM
4492,-,https://sites.google.com/view/attudnie/home,inactive,active,-,1,['ESET'],142.250.114.113,US,US,"MarkMonitor, Inc.","03/25/2022, 17:21:21",7471183,Mar 25th 2022 1:23 PM
4493,-,https://auonepay-jp.gdfhfh.shop/,inactive,active,-,0,[],204.44.99.208,US,,,"03/25/2022, 17:21:21",7471181,Mar 25th 2022 1:22 PM
4494,-,https://syreu.ga/at&t/,inactive,inactive,-,12,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",162.240.53.128,US,,,"03/25/2022, 17:21:21",7471178,Mar 25th 2022 1:21 PM
4495,-,https://www.yahooatt.co/,active,unknown,-,9,"['Sophos', 'Phishtank', 'Avira', 'Segasec', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",146.112.61.108,US,US,"Network Solutions, LLC","03/25/2022, 17:21:21",7471173,Mar 25th 2022 1:19 PM
4496,-,https://aiu.hsdfvds.shop/,inactive,unknown,-,10,"['Sophos', 'Phishtank', 'Emsisoft', 'Webroot', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Certego']",146.112.61.108,US,,,"03/25/2022, 17:21:21",7471202,Mar 25th 2022 1:42 PM
4497,-,http://pancakeswap.atillamakinatostorna.com,active,inactive,-,3,"['Scantitan', 'Fortinet', 'Webroot']",146.112.61.108,US,,Nics Telekomunikasyon A.S.,"03/25/2022, 17:21:21",7471195,Mar 25th 2022 1:39 PM
4498,-,http://dexterousl.pl/,inactive,active,-,0,No data,193.111.63.213,NL,,Hosting Concepts B.V.,"03/25/2022, 17:21:21",7471210,Mar 25th 2022 2:10 PM
4499,-,https://linio0.com/m/index,inactive,active,-,0,[],148.66.24.226,HK,US,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471206,Mar 25th 2022 2:08 PM
4500,-,https://forms.zohopublic.com/teddybroyles78213/form/SIGNINYOURBTACCOUNTCORRECTLY/formperma/HFtXXPh_LB6UnAvwDEOa6lzHNsu7q0P6PHBKOcIgc2M,active,active,-,0,[],204.141.42.97,US,IN,"Cloudflare, Inc.","03/25/2022, 17:21:21",7471205,Mar 25th 2022 2:00 PM
4501,-,http://davjviemdawps.info/wps/portal/personas/nuevo,active,active,-,19,"['OpenPhish', 'AlienVault', 'Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Lionic', 'Google Safebrowsing', 'Heimdal Security', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker']",99.198.97.250,US,US,"ENOM, INC.","03/25/2022, 17:21:21",7471251,Mar 25th 2022 2:19 PM
4502,-,http://davjviemdawps.info/,active,active,-,19,"['OpenPhish', 'Sophos', 'Phishtank', 'CRDF', 'Fortinet', 'Lionic', 'Google Safebrowsing', 'Heimdal Security', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",99.198.97.250,US,US,"ENOM, INC.","03/25/2022, 17:21:21",7471250,Mar 25th 2022 2:19 PM
4503,-,https://subliminyl.pl/,active,active,-,0,[],45.83.193.92,NL,,Hosting Concepts B.V.,"03/25/2022, 17:21:21",7471248,Mar 25th 2022 2:11 PM
4504,-,https://ealpatun.pl/,active,active,-,0,[],31.131.21.223,NL,,Hosting Concepts B.V.,"03/25/2022, 17:21:21",7471246,Mar 25th 2022 2:11 PM
4505,-,https://endogenyun.pl/,active,active,-,0,[],31.131.21.78,NL,,Hosting Concepts B.V.,"03/25/2022, 17:21:21",7471244,Mar 25th 2022 2:11 PM
4506,-,https://conelradsh.pl/,active,active,-,0,No data,193.111.63.182,NL,,Hosting Concepts B.V.,"03/25/2022, 17:21:21",7471242,Mar 25th 2022 2:11 PM
4507,-,https://bodbibliop.pl/,inactive,active,-,0,No data,193.111.63.213,NL,,Hosting Concepts B.V.,"03/25/2022, 17:21:21",7471239,Mar 25th 2022 2:10 PM
4508,-,https://sniggeredm.pl/,active,active,-,0,No data,45.83.193.92,NL,,Hosting Concepts B.V.,"03/25/2022, 17:21:21",7471237,Mar 25th 2022 2:10 PM
4509,-,https://symphoniousmofettes.pl/,active,active,-,0,No data,31.131.20.56,NL,,,"03/25/2022, 17:21:21",7471233,Mar 25th 2022 2:10 PM
4510,-,https://starflower.pl/,active,active,-,0,No data,31.131.21.181,NL,,,"03/25/2022, 17:21:21",7471232,Mar 25th 2022 2:10 PM
4511,-,https://peacockyla.pl/,active,active,-,0,[],31.131.20.45,NL,,,"03/25/2022, 17:21:21",7471231,Mar 25th 2022 2:10 PM
4512,-,https://conulion.pl/,active,active,-,0,[],31.131.21.17,NL,,,"03/25/2022, 17:21:21",7471228,Mar 25th 2022 2:10 PM
4513,-,https://footpnthly.pl/,active,active,-,0,[],193.111.62.198,NL,,,"03/25/2022, 17:21:21",7471227,Mar 25th 2022 2:10 PM
4514,-,https://rollickprocess.pl/,inactive,active,-,1,['PREBYTES'],193.111.62.216,NL,,,"03/25/2022, 17:21:21",7471224,Mar 25th 2022 2:10 PM
4515,-,https://supplicati.pl/,inactive,active,-,0,No data,193.111.63.213,NL,,,"03/25/2022, 17:21:21",7471221,Mar 25th 2022 2:10 PM
4516,-,https://nonmusicas.pl/,inactive,active,-,0,No data,193.111.63.213,NL,,,"03/25/2022, 17:21:21",7471219,Mar 25th 2022 2:10 PM
4517,-,https://cripplerss.pl/,inactive,active,-,0,No data,193.111.63.213,NL,,,"03/25/2022, 17:21:21",7471215,Mar 25th 2022 2:10 PM
4518,-,https://alightedjo.pl/,active,active,-,0,No data,31.131.21.78,NL,,,"03/25/2022, 17:21:21",7471213,Mar 25th 2022 2:10 PM
4519,-,https://spk-mitarbeiterbereich.com/sicher-einloggen,active,unknown,-,12,"['Sophos', 'Phishtank', 'Fortinet', 'Trustwave', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'ESET']",146.112.61.108,US,RU,Registrar of domain names REG.RU LLC,"03/25/2022, 17:21:21",7471263,Mar 25th 2022 2:30 PM
4520,-,https://ofofoloaded.com.ng/aggiornamento-dati/credem/a1b2c3/1b5895db3e089c680c9ecc47d9637b7c/login/?,active,active,-,0,[],198.54.115.139,US,,,"03/25/2022, 17:21:21",7471259,Mar 25th 2022 2:30 PM
4521,-,https://ofofoloaded.com.ng/aggiornamento-dati/credem/,active,active,-,9,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Netcraft', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",198.54.115.139,US,,,"03/25/2022, 17:21:21",7471256,Mar 25th 2022 2:29 PM
4522,-,https://mailgmxulaktualisieren.yolasite.com/,active,unknown,-,12,"['Comodo Valkyrie Verdict', 'Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",146.112.61.108,US,,,"03/25/2022, 17:21:21",7471271,Mar 25th 2022 2:40 PM
4523,-,https://webm-karlov-mff-cuni-cz.weebly.com/,inactive,inactive,-,6,"['Sophos', 'Phishtank', 'Kaspersky', 'BitDefender', 'G-Data', 'ESET']",199.34.228.53,US,US,Safenames Ltd,"03/25/2022, 17:21:21",7471269,Mar 25th 2022 2:38 PM
4524,-,http://mpsienaprocedurablocco.com/,active,inactive,-,0,[],146.112.61.108,US,Malaysia,WEBCC,"03/25/2022, 17:21:21",7471268,Mar 25th 2022 2:38 PM
4525,-,https://www.rentingbooking.com/wp-admin/RS/NetBanking/,active,active,-,10,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker']",173.231.245.67,US,US,"TUCOWS, INC.","03/25/2022, 17:21:21",7471281,Mar 25th 2022 3:03 PM
4526,-,https://suportediigital.online,inactive,unknown,-,0,[],146.112.61.108,US,,"Hostinger, UAB","03/25/2022, 17:21:21",7471280,Mar 25th 2022 3:03 PM
4527,-,https://3pvc.short.gy/61cclT,active,unknown,-,2,"['Emsisoft', 'Netcraft']",146.112.61.108,US,US,Gandi SAS,"03/25/2022, 17:21:21",7471297,Mar 25th 2022 3:17 PM
4528,-,https://accounttworkits.000webhostapp.com/online/login.html,active,active,-,9,"['Sophos', 'Phishtank', 'Fortinet', 'Avira', 'Kaspersky', 'Segasec', 'BitDefender', 'G-Data', 'ESET']",145.14.144.88,US,CY,"Hostinger, UAB","03/25/2022, 17:21:21",7471295,Mar 25th 2022 3:17 PM
4529,-,https://7y91v.r.ah.d.sendibm4.com/mk/mr/5an6GF0Y0wyOj22NuBeIJEU1LA8FubkNpOt9m2KZAlJULv7BvU0VUSZ7xlsvlela-Fr6hpSSYZqJI9QFIlw7MWz8x82tDntzFUPFxSPPVeu4o1tfKz6NPNqQEfdr0oRlVzbPxQ,active,active,-,2,"['Emsisoft', 'Netcraft']",185.107.232.127,FR,FR,"OVH, SAS","03/25/2022, 17:21:21",7471292,Mar 25th 2022 3:16 PM
4530,-,https://nv5r-login.web.app/update/home/index.html,inactive,active,-,10,"['Sophos', 'Phishtank', 'Fortinet', 'Kaspersky', 'Segasec', 'BitDefender', 'G-Data', 'SCUMWARE.org', 'Forcepoint ThreatSeeker', 'ESET']",199.36.158.100,US,US,MarkMonitor Inc.,"03/25/2022, 17:21:21",7471290,Mar 25th 2022 3:16 PM
4531,-,https://www.zkb.ch/de/private/vorsorge/3saeule-freizuegigkeit/sparen-3-wertschriften.html,active,active,-,0,[],62.240.192.154,CH,,,"03/25/2022, 17:21:21",7471289,Mar 25th 2022 3:16 PM
4532,-,https://daniiell.xyz/post/index.php,inactive,inactive,-,2,"['Segasec', 'Forcepoint ThreatSeeker']",66.29.146.21,US,IS,NAMECHEAP INC,"03/25/2022, 17:21:21",7471288,Mar 25th 2022 3:16 PM
4533,-,https://accounttiwork.000webhostapp.com/work/,active,active,-,6,"['Sophos', 'Phishtank', 'Fortinet', 'Segasec', 'BitDefender', 'G-Data']",145.14.144.88,US,CY,"Hostinger, UAB","03/25/2022, 17:21:21",7471287,Mar 25th 2022 3:16 PM
4534,-,https://grossmed.com/swiss/swiss/N/,active,active,-,4,"['Fortinet', 'Emsisoft', 'Kaspersky', 'Netcraft']",72.167.37.214,US,VE,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471286,Mar 25th 2022 3:16 PM
4535,-,https://plataforma-deserviciosmunicipales.webnode.cr/a-la-venta/,active,active,-,0,[],85.132.152.251,CZ,,INWX,"03/25/2022, 17:21:21",7471418,Mar 25th 2022 5:55 PM
4536,-,https://pergilagijalankebandung.crabdance.com/signin-authflow,active,active,-,10,"['CRDF', 'Fortinet', 'CyRadar', 'Dr.Web', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'Forcepoint ThreatSeeker']",40.122.200.230,US,US,"ENOM, INC.","03/25/2022, 17:21:21",7471414,Mar 25th 2022 5:47 PM
4537,-,https://livenodesynchronization.com/,active,unknown,-,4,"['Sophos', 'Phishtank', 'BitDefender', 'G-Data']",146.112.61.108,US,IS,NAMECHEAP INC,"03/25/2022, 17:21:21",7471411,Mar 25th 2022 5:39 PM
4538,-,http://walletdappconnection.com/,inactive,inactive,-,13,"['OpenPhish', 'Sophos', 'CRDF', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker']",161.97.118.183,DE,US,Web4Africa Inc.,"03/25/2022, 17:21:21",7471400,Mar 25th 2022 5:30 PM
4539,-,http://premierhomedecor.store,inactive,active,-,0,[],192.64.119.60,US,,,"03/25/2022, 17:21:21",7471399,Mar 25th 2022 5:28 PM
4540,-,https://xzknavjbjzxcaugauasz.net/signin-authflow,active,active,-,2,"['BitDefender', 'G-Data']",40.122.76.72,US,US,"Register.com, Inc.","03/25/2022, 17:21:21",7471398,Mar 25th 2022 5:26 PM
4541,-,https://www.tiktok.com/@.morsa_,inactive,active,-,0,No data,23.47.49.231,US,KY,GANDI SAS,"03/25/2022, 17:21:21",7471396,Mar 25th 2022 5:09 PM
4542,-,https://twitter.com/CryptoTaxPolice,inactive,active,-,0,No data,104.244.42.1,US,US,"CSC CORPORATE DOMAINS, INC.","03/25/2022, 17:21:21",7471394,Mar 25th 2022 5:07 PM
4543,-,https://www.eiviterraestates.com/,active,active,-,0,[],37.153.89.162,ES,ES,PDR Ltd. d/b/a PublicDomainRegistry.com,"03/25/2022, 17:21:21",7471390,Mar 25th 2022 4:55 PM
4544,-,https://viterratrading.com,inactive,active,-,0,No data,91.215.216.36,BG,BG,PDR Ltd. d/b/a PublicDomainRegistry.com,"03/25/2022, 17:21:21",7471388,Mar 25th 2022 4:55 PM
4545,-,https://docs.google.com/forms/d/e/1FAIpQLScY0FrGLrf-omCZ0vKzncS5vNNWG-SBNZhqxV7fHse6PFwf7w/viewform?usp=sf_link,active,active,-,0,No data,142.251.33.14,US,US,"MarkMonitor, Inc.","03/25/2022, 17:21:21",7471382,Mar 25th 2022 4:48 PM
4546,-,https://app-connect-15102.web.app/,active,active,-,10,"['Sophos', 'Phishtank', 'Fortinet', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker']",199.36.158.100,US,US,MarkMonitor Inc.,"03/25/2022, 17:21:21",7471423,Mar 25th 2022 6:06 PM
4547,-,https://plataformadigitalngsac.uno,inactive,active,-,0,No data,200.58.111.25,AR,,,"03/25/2022, 17:21:21",7471422,Mar 25th 2022 6:02 PM
4548,-,https://portal-zebra.azurewebsites.net/renner.php,active,active,-,2,"['BitDefender', 'G-Data']",20.40.202.6,US,,,"03/25/2022, 17:21:21",7471432,Mar 25th 2022 6:26 PM
4549,-,https://digitalpichinsha.com,inactive,active,-,0,No data,208.109.71.15,US,US,"GoDaddy.com, LLC","03/25/2022, 17:21:21",7471431,Mar 25th 2022 6:24 PM
4550,-,http://riabilitazione-online.com/,inactive,active,-,0,[],199.188.200.150,US,,,"03/25/2022, 17:21:21",7471428,Mar 25th 2022 6:18 PM
4551,-,https://helllenicbank.com,inactive,unknown,-,0,No data,193.149.176.182,US,GB,PDR Ltd. d/b/a PublicDomainRegistry.com,"03/25/2022, 17:21:21",7471438,Mar 25th 2022 6:42 PM
4552,-,https://app-lbk.soluciones-movilweb.site/,inactive,unknown,-,10,"['Sophos', 'Phishtank', 'Fortinet', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data']",146.112.61.108,US,,,"03/25/2022, 17:21:21",7471433,Mar 25th 2022 6:35 PM
4553,-,https://att-107627.square.site/,inactive,inactive,-,3,"['BitDefender', 'G-Data', 'ESET']",199.34.228.40,US,,,"03/25/2022, 17:21:21",7471448,Mar 25th 2022 6:44 PM
4554,-,https://sites.google.com/view/attmaillogservise/attmail,inactive,active,-,2,"['BitDefender', 'ESET']",142.250.114.102,US,US,"MarkMonitor, Inc.","03/25/2022, 17:21:21",7471446,Mar 25th 2022 6:44 PM
